,title,index,discipline,year,context,files,correctAlternative,alternativesIntroduction,alternatives,dificuldade,tema,subassunto
463,Questão 154 - ENEM 2013,154,matematica,2013,"![](https://enem.dev/2013/questions/154/38290d8c-ee46-47f1-aaed-8518bc60fe1a.png)

onde m1 e m2 correspondem às massas dos corpos, _d_ à distância entre eles, _G_ à constante universal da gravitação e _F_ à força que um corpo exerce sobre o outro.

O esquema representa as trajetórias circulares de cinco satélites, de mesma massa, orbitando a Terra.

![](https://enem.dev/2013/questions/154/e34b89e1-90df-47ef-bc5d-2eea3ebb4e65.png)","['https://enem.dev/2013/questions/154/38290d8c-ee46-47f1-aaed-8518bc60fe1a.png', 'https://enem.dev/2013/questions/154/e34b89e1-90df-47ef-bc5d-2eea3ebb4e65.png']",B,Qual gráfico expressa as intensidades das forças que a Terra exerce sobre cada satélite em função do tempo?,"[{'letter': 'A', 'text': None, 'file': 'https://enem.dev/2013/questions/154/f711d5a2-7042-4918-86ec-97bcff750472.png', 'isCorrect': False}, {'letter': 'B', 'text': None, 'file': 'https://enem.dev/2013/questions/154/5e803db9-7db7-41b2-acdc-549a1dd0b2dd.png', 'isCorrect': True}, {'letter': 'C', 'text': None, 'file': 'https://enem.dev/2013/questions/154/88dc6559-bbfa-41fd-bc11-973ddfc7d4e3.png', 'isCorrect': False}, {'letter': 'D', 'text': None, 'file': 'https://enem.dev/2013/questions/154/d404d377-17c5-4e8f-a946-965528114b43.png', 'isCorrect': False}, {'letter': 'E', 'text': None, 'file': 'https://enem.dev/2013/questions/154/4c8643e0-20cf-4d31-ae07-25365020362b.png', 'isCorrect': False}]",Média,Álgebra e Funções,Equações e Funções de 1º e 2º Grau
464,Questão 155 - ENEM 2013,155,ciencias-humanas,2013,"Uma indústria tem um reservatório de água com capacidade para 900 m³. Quando há necessidade de limpeza do reservatório, toda a água precisa ser escoada. O escoamento da água é feito por seis ralos, e dura 6 horas quando o reservatório está cheio. Esta indústria construirá um novo reservatório, com capacidade de 500 m³, cujo escoamento da água deverá ser realizado em 4 horas, quando o reservatório estiver cheio. Os ralos utilizados no novo reservatório deverão ser idênticos aos do já existente.",[],C,A quantidade de ralos do novo reservatório deverá ser igual a,"[{'letter': 'A', 'text': '2', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '4', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '5', 'file': None, 'isCorrect': True}, {'letter': 'D', 'text': '8', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '9', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Regra de Três
465,Questão 156 - ENEM 2013,156,matematica,2013,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a _y_  centímetros. Essas placas são vendidas em caixas com _N_ unidades e, na caixa, é  
especificada a área máxima _S_ que pode ser coberta pelas _N_ placas.

Devido a uma demanda do mercado por placas maiores, a fábrica triplicou a medida dos lados de suas placas e conseguiu reuni-las em uma nova caixa, de tal forma que a área coberta _S_ não fosse alterada.",[],A,"A quantidade X, de placas do novo modelo, em cada nova caixa será igual a:","[{'letter': 'A', 'text': 'N/9', 'file': None, 'isCorrect': True}, {'letter': 'B', 'text': 'N/6', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'N/3', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '3N', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '9N', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção
466,Questão 157 - ENEM 2013,157,matematica,2013,"![](https://enem.dev/2013/questions/157/05b2dd08-a2a1-45ea-a618-540da89c4bd3.png)

Considere 3 como valor aproximado para π",['https://enem.dev/2013/questions/157/05b2dd08-a2a1-45ea-a618-540da89c4bd3.png'],A,"Para satisfazer as condições dadas, o raio máximo da ilha de lazer r, em metros, estará mais próximo de","[{'letter': 'A', 'text': '1,6', 'file': None, 'isCorrect': True}, {'letter': 'B', 'text': '1,7', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '2,0', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '3,0', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '3,8', 'file': None, 'isCorrect': False}]",Média,Geometria Plana,"Áreas de Figuras Planas (Quadrados, Retângulos, Triângulos, Círculos)"
467,Questão 158 - ENEM 2013,158,matematica,2013,"O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações.

Disponível em: www1.folha.uol.com.br. Acesso em: 26 abr. 2010 (adaptado).",[],B,Um contribuinte que vende por R$ 34 mil um lote de ações que custou R$ 26 mil terá de pagar de Imposto de Renda à Receita Federal o valor de:,"[{'letter': 'A', 'text': 'R$ 900,00.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'R$ 1 200,00.', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': 'R$ 2 100,00.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'R$ 3 900,00.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'R$ 5 100,00.', 'file': None, 'isCorrect': False}]",Fácil,Matemática Básica,Porcentagem
468,Questão 159 - ENEM 2013,159,matematica,2013,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de  
areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m³ de concreto.",[],B,"Qual é o volume de cimento, em m³, na carga de concreto trazido pela betoneira?","[{'letter': 'A', 'text': '1,75', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '2,00', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': '2,33', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '4,00', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '8,00', 'file': None, 'isCorrect': False}]",Fácil,Matemática Básica,Razão e Proporção
469,Questão 160 - ENEM 2013,160,matematica,2013,![](https://enem.dev/2013/questions/160/c7425191-f428-4a64-bb30-70e95b899200.png),['https://enem.dev/2013/questions/160/c7425191-f428-4a64-bb30-70e95b899200.png'],B,O empresário decidiu comprar a empresa,"[{'letter': 'A', 'text': 'F', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'G', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': 'H', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'M', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'P', 'file': None, 'isCorrect': False}]",Média,Estatística e Probabilidade,Análise de Gráficos/Tabelas
470,Questão 161 - ENEM 2013,161,matematica,2013,"![](https://enem.dev/2013/questions/161/71e7f83b-c1a9-4a5f-af6f-5060240c73b6.png)

Disponível em: www.correios.com.br. Acesso em: 2 ago. 2012 (adaptado).",['https://enem.dev/2013/questions/161/71e7f83b-c1a9-4a5f-af6f-5060240c73b6.png'],D,"O valor total gasto, em reais, para postar essas cartas é de","[{'letter': 'A', 'text': '8,35', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '12,50', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '14,40', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '15,35', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': '18,05', 'file': None, 'isCorrect': False}]",Fácil,Matemática Básica,Operações com Frações / Análise de Tabelas
471,Questão 162 - ENEM 2013,162,matematica,2013,![](https://enem.dev/2013/questions/162/7abe2076-bc00-4223-af44-4a621459fc52.png),['https://enem.dev/2013/questions/162/7abe2076-bc00-4223-af44-4a621459fc52.png'],C,"O valor mediano da diária, em reais, para o quarto padrão de casal nessa cidade, é","[{'letter': 'A', 'text': '300,00.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '345,00.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '350,00.', 'file': None, 'isCorrect': True}, {'letter': 'D', 'text': '375,00.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '400,00.', 'file': None, 'isCorrect': False}]",Fácil,Estatística e Probabilidade,Mediana
472,Questão 163 - ENEM 2013,163,matematica,2013,"Para aumentar as vendas no início do ano, uma loja de departamentos remarcou os preços de seus produtos 20% abaixo do preço original. Quando chegam ao caixa, os clientes que possuem o cartão fidelidade da loja têm direito a um desconto adicional de 10% sobre o valor total de suas compras.

Um cliente deseja comprar um produto que custava R$ 50,00 antes da remarcação de preços. Ele não possui o cartão fidelidade da loja.",[],E,"Caso esse cliente possuísse o cartão fidelidade da loja, a economia adicional que obteria ao efetuar a compra, em reais, seria de","[{'letter': 'A', 'text': '15,00', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '14,00', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '10,00', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '5,00', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '4,00', 'file': None, 'isCorrect': True}]",Fácil,Matemática Básica,Porcentagem
473,Questão 164 - ENEM 2013,164,matematica,2013,![](https://enem.dev/2013/questions/164/b06811f8-91ea-46e6-8a0f-048141c9045b.png),['https://enem.dev/2013/questions/164/b06811f8-91ea-46e6-8a0f-048141c9045b.png'],E,A imagem que representa a nova figura é:,"[{'letter': 'A', 'text': None, 'file': 'https://enem.dev/2013/questions/164/b5085673-e1d4-4a75-814a-b152fc1a4d1f.png', 'isCorrect': False}, {'letter': 'B', 'text': None, 'file': 'https://enem.dev/2013/questions/164/2a001806-1238-495f-a0eb-249c4a6268be.png', 'isCorrect': False}, {'letter': 'C', 'text': None, 'file': 'https://enem.dev/2013/questions/164/2859b7a7-e785-4510-8915-4d9bf93c5794.png', 'isCorrect': False}, {'letter': 'D', 'text': None, 'file': 'https://enem.dev/2013/questions/164/264bc2c7-61bc-4194-bf03-fc3aa8a2caec.png', 'isCorrect': False}, {'letter': 'E', 'text': None, 'file': 'https://enem.dev/2013/questions/164/c419ee0c-1323-40b2-9161-666cae5345d2.png', 'isCorrect': True}]",Fácil,Geometria Espacial,Projeção Ortogonal
474,Questão 165 - ENEM 2013,165,matematica,2013,![](https://enem.dev/2013/questions/165/2d41f715-77e6-4676-a0d0-89a5eca34887.png),['https://enem.dev/2013/questions/165/2d41f715-77e6-4676-a0d0-89a5eca34887.png'],B,"Com base nas informações fornecidas, quantas joias diferentes, nesse formato, o artesão poderá obter?","[{'letter': 'A', 'text': '6', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '12', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': '18', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '24', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '36', 'file': None, 'isCorrect': False}]",Fácil,Combinatória e Trigonometria,Princípio Fundamental da Contagem
475,Questão 166 - ENEM 2013,166,matematica,2013,"Considere 0,3 como aproximação para log10 2.",[],E,"Qual o tempo necessário, em anos, para que uma quantidade de massa do césio-137 se reduza a 10% da quantidade inicial?","[{'letter': 'A', 'text': '27', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '36', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '50', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '54', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '100', 'file': None, 'isCorrect': True}]",Difícil,Álgebra e Funções,Funções Exponenciais e Logarítmicas
476,Questão 167 - ENEM 2013,167,matematica,2013,"Disponível em: www.arq.ufsc.br. Acesso em: 3 mar. 2012.

Suponha que uma peça, quando moldada em argila, possuía uma base retangular cujos lados mediam 30 cm e 15 cm. Após o cozimento, esses lados foram reduzidos em 20%.",[],C,"Em relação à área original, a área da base dessa peça, após o cozimento, ficou reduzida em","[{'letter': 'A', 'text': '4%', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '20%', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '36%', 'file': None, 'isCorrect': True}, {'letter': 'D', 'text': '64%', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '96%', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Porcentagem
477,Questão 168 - ENEM 2013,168,matematica,2013,![](https://enem.dev/2013/questions/168/a837d05f-4fe2-4d97-8542-fbcea6679fe9.png),['https://enem.dev/2013/questions/168/a837d05f-4fe2-4d97-8542-fbcea6679fe9.png'],B,"O desempenho conjunto dessas máquinas, em setembro, pode ser classificado como","[{'letter': 'A', 'text': 'Excelente.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'Bom.', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': 'Regular.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'Ruim.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'Péssimo.', 'file': None, 'isCorrect': False}]",Fácil,Estatística e Probabilidade,Análise de Gráficos/Tabelas
478,Questão 169 - ENEM 2013,169,matematica,2013,"![](https://enem.dev/2013/questions/169/4edf5f0f-1c12-4b0b-a004-77d4d4835645.png)

Cinco apostadores, cada um com R$ 500,00 para apostar, fizeram as seguintes opções:

Arthur: 250 cartelas com 6 números escolhidos;

Bruno: 41 cartelas com 7 números escolhidos e 4 cartelas com 6 números escolhidos;

Caio: 12 cartelas com 8 números escolhidos e 10 cartelas com 6 números escolhidos;

Douglas: 4 cartelas com 9 números escolhidos;

Eduardo: 2 cartelas com 10 números escolhidos.",['https://enem.dev/2013/questions/169/4edf5f0f-1c12-4b0b-a004-77d4d4835645.png'],A,Os dois apostadores com maiores probabilidades de serem premiados são,"[{'letter': 'A', 'text': 'Caio e Eduardo.', 'file': None, 'isCorrect': True}, {'letter': 'B', 'text': 'Arthur e Eduardo.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'Bruno e Caio.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'Arthur e Bruno.', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': 'Douglas e Eduardo.', 'file': None, 'isCorrect': False}]",Difícil,Combinatória e Trigonometria,Combinação
479,Questão 170 - ENEM 2013,170,matematica,2013,"Nos Estados Unidos a unidade de medida de volume mais utilizada em latas de refrigerante é a onça fluida (fl oz), que equivale a aproximadamente 2,95 centilitros (cL).

Sabe-se que o centilitro é a centésima parte do litro e que a lata de refrigerante usualmente comercializada no Brasil tem capacidade de 355 mL.",[],C,"Assim, a medida do volume da lata de refrigerante de 355 mL, em onça fluida (fl oz), é mais próxima de","[{'letter': 'A', 'text': '0,83', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '1,20', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '12,03', 'file': None, 'isCorrect': True}, {'letter': 'D', 'text': '104,73', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '120,34', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Razão e Proporção / Unidades de Medida
480,Questão 171 - ENEM 2013,171,matematica,2013,,[],B,Qual é a expressão que representa a relação entre X e Y,"[{'letter': 'A', 'text': '5X − 3Y + 15 = 0', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '5X − 2Y + 10 = 0', 'file': None, 'isCorrect': True}, {'letter': 'C', 'text': '3X − 3Y + 15 = 0', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '3X − 2Y + 15 = 0', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '3X − 2Y + 10 = 0', 'file': None, 'isCorrect': False}]",Média,Álgebra e Funções,Equações e Funções de 1º e 2º Grau
481,Questão 172 - ENEM 2013,172,matematica,2013,"A temperatura T de um forno (em graus centígrados) é reduzida por um sistema a partir do instante de seu desligamento (t = 0) e varia de acordo com a expressão ![](https://enem.dev/2013/questions/172/d05feb96-582b-4f24-8173-87c59a15ee16.png)com t em minutos. Por motivos de segurança, a trava do forno só é liberada para  
abertura quando o forno atinge a temperatura de 39 ºC.",['https://enem.dev/2013/questions/172/d05feb96-582b-4f24-8173-87c59a15ee16.png'],D,"Qual o tempo mínimo de espera, em minutos, após se desligar o forno, para que a porta possa ser aberta?","[{'letter': 'A', 'text': '19,0', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': '19,8', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '20,0', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '38,0', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': '39,0', 'file': None, 'isCorrect': False}]",Difícil,Álgebra e Funções,Funções Exponenciais e Logarítmicas
482,Questão 173 - ENEM 2013,173,matematica,2013,"O ciclo de atividade magnética do Sol tem um período de 11 anos. O início do primeiro ciclo registrado se deu no começo de 1755 e se estendeu até o final de 1765. Desde então, todos os ciclos de atividade magnética do Sol têm sido registrados.

Disponível em: http://g1.globo.com. Acesso em: 27 fev. 2013.",[],A,"No ano de 2101, o Sol estará no ciclo de atividade magnética de número","[{'letter': 'A', 'text': '32', 'file': None, 'isCorrect': True}, {'letter': 'B', 'text': '34', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': '33', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': '35', 'file': None, 'isCorrect': False}, {'letter': 'E', 'text': '31', 'file': None, 'isCorrect': False}]",Média,Álgebra e Funções,Progressão Aritmética (PA) e Geométrica (PG)
483,Questão 174 - ENEM 2013,174,matematica,2013,"![](https://enem.dev/2013/questions/174/058b1a19-673e-41e2-864f-585fb4405de3.png)

Há interesse em estimar o número de vezes que foi ampliada a área correspondente a esse estado no mapa do Brasil.",['https://enem.dev/2013/questions/174/058b1a19-673e-41e2-864f-585fb4405de3.png'],D,Esse número é,"[{'letter': 'A', 'text': 'Menor que 10.', 'file': None, 'isCorrect': False}, {'letter': 'B', 'text': 'Maior que 10 e menor que 20.', 'file': None, 'isCorrect': False}, {'letter': 'C', 'text': 'Maior que 20 e menor que 30.', 'file': None, 'isCorrect': False}, {'letter': 'D', 'text': 'Maior que 30 e menor que 40.', 'file': None, 'isCorrect': True}, {'letter': 'E', 'text': 'Maior que 40.', 'file': None, 'isCorrect': False}]",Média,Matemática Básica,Escala
